Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit
Existing Customer,62,M,0,College,Married,$40K - $60K,Blue,54,3,3,4,1438.3
Existing Customer,41,F,2,Uneducated,Married,Less than $40K,Blue,33,3,3,3,3893.0
Existing Customer,44,F,1,Unknown,Married,Less than $40K,Blue,38,5,2,4,3242.0
Existing Customer,59,M,1,Graduate,Single,$40K - $60K,Blue,53,3,3,3,6035.0
Existing Customer,55,F,1,College,Married,Unknown,Blue,36,6,3,2,17642.0
Existing Customer,26,M,1,High School,Single,$60K - $80K,Blue,15,6,3,3,4327.0
Attrited Customer,40,M,4,Graduate,Single,$80K - $120K,Silver,22,3,1,3,34516.0
Existing Customer,44,F,2,Unknown,Unknown,Less than $40K,Blue,32,5,1,3,4852.0
Existing Customer,37,M,2,Uneducated,Single,Unknown,Blue,28,5,3,3,7147.0
Existing Customer,37,M,1,High School,Married,$60K - $80K,Blue,27,6,3,3,10320.0
Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,49,4,2,2,3297.0
Existing Customer,46,M,3,College,Married,$60K - $80K,Blue,36,5,2,2,9981.0
Existing Customer,53,M,2,High School,Married,$120K +,Blue,36,5,3,3,3329.0
Existing Customer,56,F,1,Uneducated,Married,Less than $40K,Blue,36,6,3,4,5991.0
Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,30,3,1,3,3235.0
Existing Customer,34,M,2,High School,Married,$120K +,Blue,21,3,3,3,6259.0
Existing Customer,65,M,0,Graduate,Married,Less than $40K,Blue,56,6,3,2,2541.0
Existing Customer,55,M,4,Post-Graduate,Married,$80K - $120K,Blue,43,6,2,4,21351.0
Existing Customer,32,M,1,Unknown,Married,$40K - $60K,Blue,36,3,2,4,8998.0
Existing Customer,58,F,4,Graduate,Married,Unknown,Blue,42,3,3,4,10247.0
Existing Customer,54,M,3,High School,Married,$120K +,Blue,42,6,3,2,20311.0
Existing Customer,52,M,2,High School,Single,$60K - $80K,Silver,33,6,1,4,33182.0
Existing Customer,36,M,3,Uneducated,Married,$60K - $80K,Blue,16,4,5,4,1686.0
Attrited Customer,56,M,3,Graduate,Single,$60K - $80K,Blue,36,2,2,3,4742.0
Existing Customer,33,M,3,Graduate,Married,$60K - $80K,Blue,36,5,1,3,1726.0
Existing Customer,61,M,0,Graduate,Married,$80K - $120K,Blue,56,4,2,4,8420.0
Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,49,4,3,4,3352.0
Existing Customer,43,M,4,Uneducated,Single,$40K - $60K,Blue,39,5,2,2,6648.0
Existing Customer,48,F,3,College,Divorced,Less than $40K,Blue,36,4,3,3,2335.0
Existing Customer,36,M,3,Graduate,Married,$60K - $80K,Blue,27,4,3,2,12397.0
Existing Customer,34,M,2,Uneducated,Married,$40K - $60K,Blue,26,5,1,4,1438.3
Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,46,3,6,4,2240.0
Existing Customer,43,F,5,Unknown,Single,$40K - $60K,Blue,33,4,3,4,5330.0
Existing Customer,61,F,1,High School,Married,Less than $40K,Blue,51,3,3,3,1795.0
Existing Customer,55,M,2,High School,Married,$80K - $120K,Blue,47,3,1,4,5741.0
Existing Customer,51,F,1,Graduate,Married,Unknown,Blue,39,4,3,3,2002.0
Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,19,6,3,2,25662.0
Existing Customer,52,M,2,Uneducated,Single,$80K - $120K,Blue,36,3,1,4,22103.0
Existing Customer,36,F,5,High School,Married,Less than $40K,Blue,17,3,1,3,1438.3
Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,30,5,2,2,12355.0
Existing Customer,34,F,3,College,Married,$40K - $60K,Blue,29,4,1,2,2000.0
Existing Customer,27,M,0,Graduate,Single,$120K +,Blue,17,6,2,2,8713.0
Existing Customer,49,F,5,Unknown,Divorced,Less than $40K,Blue,36,4,1,4,9165.0
Existing Customer,43,F,1,Graduate,Married,Less than $40K,Silver,31,5,1,2,11583.0
Existing Customer,52,M,4,Graduate,Married,$80K - $120K,Blue,32,4,3,3,1438.3
Attrited Customer,31,F,2,Unknown,Married,Unknown,Blue,20,3,1,2,8149.0
Attrited Customer,40,M,3,Uneducated,Married,$80K - $120K,Blue,29,3,2,3,3616.0
Existing Customer,39,M,3,Graduate,Unknown,$80K - $120K,Blue,31,6,2,4,8434.0
Existing Customer,45,M,3,Graduate,Married,$60K - $80K,Blue,25,3,3,2,9791.0
Existing Customer,37,F,2,Graduate,Single,Less than $40K,Blue,24,5,2,3,8444.0
Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,Blue,43,3,1,4,2228.0
Attrited Customer,56,M,3,Graduate,Married,$120K +,Blue,36,5,1,1,12211.0
Existing Customer,62,F,0,High School,Married,Less than $40K,Blue,51,6,3,4,1438.3
Existing Customer,37,F,3,High School,Married,$40K - $60K,Blue,31,5,3,3,1586.0
Existing Customer,42,M,3,High School,Single,$40K - $60K,Blue,37,3,3,3,2247.0
Existing Customer,36,M,3,Graduate,Single,$60K - $80K,Blue,30,3,4,3,2789.0
Existing Customer,59,M,0,Graduate,Married,$40K - $60K,Blue,53,3,2,3,4241.0
Existing Customer,40,F,1,Graduate,Married,Unknown,Blue,29,5,1,3,8398.0
Existing Customer,43,M,3,High School,Single,$40K - $60K,Blue,36,6,3,3,4112.0
Existing Customer,29,M,2,Graduate,Divorced,$40K - $60K,Silver,22,6,2,3,15578.0
Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,36,6,2,2,4008.0
Existing Customer,63,F,1,High School,Married,Unknown,Blue,50,6,1,3,12766.0
Existing Customer,36,F,2,Post-Graduate,Single,Less than $40K,Blue,24,5,2,4,3438.0
Existing Customer,53,M,4,High School,Married,$80K - $120K,Blue,43,3,1,2,16692.0
Existing Customer,36,F,2,Uneducated,Married,Less than $40K,Blue,36,4,2,2,4066.0
Existing Customer,36,M,3,Unknown,Married,$60K - $80K,Blue,30,5,2,3,13080.0
Existing Customer,26,M,0,College,Single,Less than $40K,Blue,36,4,1,2,1934.0
Existing Customer,45,F,0,Unknown,Single,Less than $40K,Blue,36,6,2,3,3230.0
Existing Customer,55,F,0,Graduate,Married,Less than $40K,Blue,36,6,2,4,3615.0
Existing Customer,61,F,0,Unknown,Unknown,Unknown,Blue,36,4,2,2,1801.0
Existing Customer,26,M,0,Uneducated,Single,Less than $40K,Blue,36,4,3,4,2665.0
Existing Customer,40,M,4,Graduate,Married,$60K - $80K,Silver,25,5,3,2,28822.0
Existing Customer,38,M,2,Graduate,Single,$40K - $60K,Blue,24,6,3,2,14632.0
Existing Customer,32,F,0,College,Married,Unknown,Blue,36,5,3,3,6715.0
Existing Customer,53,M,2,Unknown,Married,$60K - $80K,Blue,46,3,2,3,6658.0
Existing Customer,52,F,2,Graduate,Single,$40K - $60K,Blue,44,6,2,3,3360.0
Existing Customer,29,M,1,Graduate,Married,$80K - $120K,Blue,14,5,3,2,14853.0
Existing Customer,38,M,2,Graduate,Married,$60K - $80K,Blue,25,3,3,4,4800.0
Existing Customer,27,M,0,Unknown,Single,$40K - $60K,Blue,17,5,1,2,4610.0
Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,36,3,3,4,1438.3
Existing Customer,57,M,0,Uneducated,Single,$60K - $80K,Blue,42,6,4,3,8377.0
Existing Customer,42,M,3,High School,Single,$80K - $120K,Blue,30,4,5,4,4147.0
Existing Customer,62,F,0,Post-Graduate,Married,$40K - $60K,Blue,55,6,1,4,2644.0
Existing Customer,37,F,1,Graduate,Unknown,$40K - $60K,Blue,30,5,3,4,13355.0
Existing Customer,57,F,2,Unknown,Divorced,$40K - $60K,Blue,36,5,2,2,3251.0
Existing Customer,35,M,2,High School,Single,$40K - $60K,Blue,36,5,3,4,2100.0
Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,50,5,3,4,3566.0
Existing Customer,56,F,4,Graduate,Married,Unknown,Blue,49,5,1,3,14915.0
Existing Customer,39,M,2,Graduate,Married,$60K - $80K,Blue,27,3,1,4,13003.0
Existing Customer,64,M,0,College,Married,Less than $40K,Blue,55,5,3,4,2492.0
Existing Customer,37,F,4,Graduate,Married,Less than $40K,Blue,31,5,2,3,1758.0
Existing Customer,34,M,1,College,Married,$60K - $80K,Blue,23,3,2,2,5510.0
Existing Customer,46,M,5,Uneducated,Divorced,$60K - $80K,Blue,36,3,1,2,17196.0
Existing Customer,65,F,0,High School,Married,$40K - $60K,Blue,46,6,1,3,5877.0
Existing Customer,36,M,0,Graduate,Married,$60K - $80K,Blue,31,5,1,2,7667.0
Existing Customer,35,F,2,College,Married,$40K - $60K,Blue,24,4,1,3,2939.0
Existing Customer,49,M,1,Unknown,Single,$80K - $120K,Blue,31,6,1,4,5898.0
Existing Customer,46,F,3,Uneducated,Single,Unknown,Blue,33,5,3,4,19995.0
Existing Customer,26,M,0,Post-Graduate,Married,$40K - $60K,Blue,36,6,1,4,2773.0
Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,44,4,2,4,3323.0
Existing Customer,38,F,0,Graduate,Married,Unknown,Blue,28,5,3,3,16049.0
Existing Customer,37,M,1,High School,Married,$40K - $60K,Blue,28,3,4,2,3601.0
Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,25,3,2,2,2307.0
Existing Customer,59,M,1,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,3742.0
Existing Customer,34,M,3,High School,Married,$40K - $60K,Blue,29,6,3,3,2937.0
Existing Customer,39,F,3,Post-Graduate,Unknown,Unknown,Blue,26,6,1,4,3209.0
Existing Customer,59,M,0,Graduate,Married,$60K - $80K,Blue,53,6,1,4,12554.0
Existing Customer,50,M,1,Graduate,Married,$60K - $80K,Blue,34,6,3,4,4702.0
Existing Customer,26,F,1,Unknown,Single,$40K - $60K,Blue,14,4,2,4,5645.0
Existing Customer,32,M,0,High School,Married,$60K - $80K,Blue,13,3,3,4,14308.0
Attrited Customer,51,F,2,College,Married,$40K - $60K,Blue,46,3,1,3,4882.0
Existing Customer,41,M,4,Doctorate,Married,$80K - $120K,Blue,29,3,3,3,33405.0
Existing Customer,39,F,1,Graduate,Married,$40K - $60K,Blue,27,3,1,2,2700.0
Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,37,5,1,4,2934.0
Existing Customer,30,M,2,Unknown,Divorced,$120K +,Blue,14,3,2,3,1548.0
Existing Customer,40,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,2,5525.0
Existing Customer,36,F,3,Uneducated,Single,Less than $40K,Blue,36,5,2,4,5750.0
Existing Customer,56,M,2,College,Married,$120K +,Blue,36,6,3,2,27157.0
Existing Customer,37,M,3,Doctorate,Single,$80K - $120K,Blue,36,5,2,4,12830.0
Existing Customer,51,F,4,Unknown,Single,Less than $40K,Blue,41,3,1,3,5530.0
Existing Customer,36,F,2,Uneducated,Single,Less than $40K,Blue,30,6,2,3,2684.0
Existing Customer,62,M,1,Graduate,Married,$80K - $120K,Blue,49,3,1,2,2437.0
Existing Customer,31,F,0,Uneducated,Single,Less than $40K,Blue,24,3,2,4,3827.0
Existing Customer,42,M,4,High School,Single,$120K +,Blue,35,5,2,2,34516.0
Existing Customer,38,M,2,High School,Married,$60K - $80K,Blue,33,6,3,4,5940.0
Attrited Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,32,2,3,2,13162.0
Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,37,3,2,4,1963.0
Existing Customer,58,M,3,Graduate,Married,$80K - $120K,Blue,54,4,3,3,18713.0
Existing Customer,35,M,2,High School,Married,$80K - $120K,Blue,22,3,1,4,3023.0
Existing Customer,58,M,3,High School,Single,$120K +,Blue,53,4,1,2,6103.0
Existing Customer,42,M,5,Graduate,Married,$60K - $80K,Blue,34,3,3,3,10607.0
Existing Customer,32,F,0,College,Single,Less than $40K,Blue,24,3,3,4,2917.0
Existing Customer,35,M,4,Graduate,Married,$120K +,Blue,30,4,3,4,34516.0
Existing Customer,51,M,1,Uneducated,Married,$80K - $120K,Blue,42,6,2,2,25197.0
Existing Customer,63,M,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,2743.0
Existing Customer,42,M,2,Unknown,Single,$120K +,Blue,32,5,2,4,4111.0
Existing Customer,36,F,0,Uneducated,Single,Unknown,Blue,18,5,3,2,3667.0
Existing Customer,42,M,3,Graduate,Divorced,$40K - $60K,Blue,33,4,2,4,3178.0
Attrited Customer,37,F,3,Graduate,Unknown,Unknown,Blue,22,2,3,2,5674.0
Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,36,5,3,4,11444.0
Existing Customer,29,M,1,High School,Married,$40K - $60K,Blue,36,3,1,3,1438.3
Existing Customer,54,M,2,Uneducated,Divorced,$40K - $60K,Blue,34,4,3,4,6387.0
Existing Customer,33,M,2,Graduate,Married,$40K - $60K,Blue,20,4,3,3,5657.0
Existing Customer,63,F,0,Uneducated,Married,Unknown,Blue,54,5,3,2,11827.0
Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,37,5,3,3,2608.0
Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,37,4,5,4,3203.0
Existing Customer,33,F,2,College,Single,Unknown,Gold,36,3,1,3,34516.0
Existing Customer,57,M,3,Uneducated,Married,$80K - $120K,Blue,38,5,3,3,2472.0
Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,43,4,3,3,2147.0
Existing Customer,52,F,3,Graduate,Single,Less than $40K,Blue,44,4,1,3,3416.0
Existing Customer,39,F,2,Doctorate,Married,Unknown,Blue,36,5,2,4,8058.0
Existing Customer,50,F,5,Unknown,Unknown,Unknown,Blue,43,5,1,2,3410.0
Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,37,5,2,3,19044.0
Existing Customer,36,M,2,Post-Graduate,Single,$60K - $80K,Blue,30,4,2,4,1606.0
Existing Customer,55,M,4,Graduate,Married,$120K +,Blue,36,4,2,2,24336.0
Existing Customer,30,F,1,Graduate,Single,Less than $40K,Blue,20,5,2,3,5030.0
Existing Customer,36,M,3,Unknown,Married,$120K +,Blue,24,6,3,2,24577.0
Existing Customer,26,F,0,High School,Single,Less than $40K,Blue,13,6,3,4,3517.0
Existing Customer,48,M,3,High School,Single,$40K - $60K,Blue,36,3,2,3,7400.0
Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,4,2956.0
Attrited Customer,42,F,5,High School,Married,Unknown,Blue,30,3,1,4,3578.0
Attrited Customer,53,M,2,Graduate,Married,$120K +,Blue,36,1,3,2,12778.0
Existing Customer,58,F,2,Uneducated,Married,Less than $40K,Blue,45,3,3,4,1942.0
Existing Customer,32,M,2,Graduate,Divorced,$80K - $120K,Blue,26,5,1,3,29961.0
Existing Customer,48,M,4,Uneducated,Married,$60K - $80K,Silver,35,5,3,4,33791.0
Existing Customer,48,M,5,High School,Married,$40K - $60K,Silver,34,5,0,2,17657.0
Existing Customer,54,M,1,College,Married,$120K +,Blue,44,4,3,2,2821.0
Existing Customer,59,M,0,High School,Married,Less than $40K,Blue,47,6,3,4,1479.0
Existing Customer,35,M,2,Graduate,Married,$60K - $80K,Blue,36,3,3,2,1438.3
Existing Customer,37,M,4,Post-Graduate,Married,$40K - $60K,Blue,27,5,1,4,6859.0
Existing Customer,36,M,3,High School,Divorced,$120K +,Blue,36,3,2,3,3404.0
Existing Customer,26,M,0,Uneducated,Single,$40K - $60K,Blue,15,4,1,3,2158.0
Attrited Customer,35,F,3,Graduate,Single,Less than $40K,Blue,22,1,2,1,1890.0
Attrited Customer,40,M,1,Post-Graduate,Married,$60K - $80K,Blue,36,6,3,4,18386.0
Existing Customer,55,F,2,Unknown,Married,Unknown,Blue,36,5,5,4,3602.0
Existing Customer,39,M,1,Unknown,Divorced,$80K - $120K,Blue,34,6,1,3,3766.0
Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,32,4,2,4,5634.0
Existing Customer,46,F,2,Unknown,Single,$40K - $60K,Blue,29,4,2,4,3126.0
Existing Customer,49,M,2,High School,Unknown,$60K - $80K,Blue,42,6,1,2,3017.0
Existing Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,26,6,2,3,5478.0
Existing Customer,35,M,1,Post-Graduate,Married,$80K - $120K,Blue,20,6,3,4,13046.0
Existing Customer,39,M,2,Graduate,Married,$40K - $60K,Blue,31,5,3,2,8687.0
Existing Customer,53,F,2,Graduate,Married,Less than $40K,Blue,40,6,2,4,6174.0
Existing Customer,26,F,0,Graduate,Single,$40K - $60K,Blue,13,5,1,2,5655.0
Existing Customer,32,M,0,High School,Married,$60K - $80K,Blue,26,5,2,3,5397.0
Existing Customer,54,M,2,College,Married,$120K +,Blue,46,6,1,2,28465.0
Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,27,4,2,4,3444.0
Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,37,4,1,3,2104.0
Existing Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,37,4,1,4,15610.0
Existing Customer,44,M,4,Doctorate,Unknown,$120K +,Blue,32,3,2,3,34516.0
Existing Customer,32,M,1,High School,Married,Unknown,Blue,22,3,1,4,16912.0
Existing Customer,64,F,0,Doctorate,Married,Less than $40K,Blue,53,4,1,3,5462.0
Existing Customer,37,F,2,Unknown,Unknown,Less than $40K,Blue,27,5,1,2,2868.0
Existing Customer,31,M,1,Post-Graduate,Married,$60K - $80K,Blue,22,5,1,3,2685.0
Existing Customer,49,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,5,1,2,5238.0
Existing Customer,32,F,3,High School,Married,Less than $40K,Blue,22,4,2,4,4561.0
Existing Customer,53,M,2,High School,Married,$120K +,Blue,39,3,2,3,13091.0
Existing Customer,62,F,0,Graduate,Married,Unknown,Blue,51,3,3,3,10826.0
Existing Customer,26,F,0,Unknown,Single,Unknown,Blue,13,4,2,2,2600.0
Existing Customer,49,F,5,Graduate,Divorced,Unknown,Blue,35,6,3,4,2561.0
Existing Customer,30,F,1,Graduate,Married,Less than $40K,Blue,36,3,2,2,7087.0
Existing Customer,34,M,4,Uneducated,Single,$120K +,Blue,36,6,3,2,34516.0
Existing Customer,41,M,1,Post-Graduate,Single,$40K - $60K,Blue,32,3,2,4,10266.0
Existing Customer,27,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,3,1553.0
Existing Customer,33,F,2,Uneducated,Married,$40K - $60K,Blue,23,4,2,4,6732.0
Existing Customer,56,M,2,High School,Married,$120K +,Blue,37,3,1,2,12181.0
Existing Customer,36,M,3,High School,Married,$80K - $120K,Blue,27,3,1,2,7056.0
Existing Customer,35,M,1,Graduate,Single,$60K - $80K,Blue,25,6,1,2,14365.0
Existing Customer,27,M,0,Graduate,Married,$40K - $60K,Blue,36,3,2,4,11473.0
Existing Customer,46,M,1,High School,Single,$60K - $80K,Blue,38,5,2,4,23996.0
Existing Customer,48,M,2,Graduate,Divorced,$60K - $80K,Blue,33,4,2,4,2998.0
Existing Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,6,2,2,30011.0
Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,31,6,3,3,2405.0
Existing Customer,36,M,1,Post-Graduate,Married,$80K - $120K,Blue,26,3,4,2,21927.0
Existing Customer,56,M,1,High School,Married,$80K - $120K,Blue,36,4,1,2,3906.0
Existing Customer,32,M,1,Doctorate,Single,$60K - $80K,Blue,27,5,3,3,10029.0
Existing Customer,36,M,2,Doctorate,Married,$60K - $80K,Blue,30,3,3,4,4934.0
Existing Customer,35,F,2,High School,Single,Less than $40K,Silver,15,5,2,2,13882.0
Existing Customer,26,M,0,College,Single,Unknown,Blue,13,6,3,2,2347.0
Existing Customer,32,M,1,High School,Married,$60K - $80K,Blue,24,4,2,2,4116.0
Existing Customer,56,F,2,High School,Single,$40K - $60K,Blue,36,4,1,2,13904.0
Existing Customer,54,M,1,Unknown,Married,$80K - $120K,Blue,43,4,2,4,32558.0
Existing Customer,54,M,2,Unknown,Married,$80K - $120K,Blue,44,4,1,2,12902.0
Existing Customer,37,F,4,Uneducated,Married,Less than $40K,Blue,36,4,1,4,2509.0
Existing Customer,38,F,1,Graduate,Single,Less than $40K,Blue,22,3,3,3,2484.0
Existing Customer,35,M,3,College,Single,$60K - $80K,Blue,36,5,1,3,2780.0
Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,34,6,2,4,5219.0
Existing Customer,48,M,4,Doctorate,Single,$80K - $120K,Blue,36,6,3,4,18102.0
Existing Customer,29,M,0,Graduate,Married,$40K - $60K,Blue,18,4,3,4,4532.0
Existing Customer,33,M,2,Graduate,Married,$80K - $120K,Blue,28,4,2,2,22399.0
Existing Customer,39,F,1,High School,Married,$40K - $60K,Blue,34,6,5,3,4489.0
Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,25,4,1,4,10329.0
Existing Customer,43,F,1,Unknown,Divorced,Less than $40K,Blue,36,4,2,3,2637.0
Existing Customer,27,F,0,High School,Married,Less than $40K,Blue,22,4,1,2,1864.0
Existing Customer,52,F,2,Graduate,Single,Unknown,Blue,47,6,3,3,13276.0
Existing Customer,31,M,1,Graduate,Single,$40K - $60K,Blue,25,5,3,3,1935.0
Existing Customer,45,M,4,Graduate,Divorced,$60K - $80K,Blue,37,5,2,4,6784.0
Existing Customer,35,M,2,High School,Married,$60K - $80K,Blue,36,4,2,4,19127.0
Existing Customer,55,M,2,College,Married,$120K +,Blue,37,5,2,3,32641.0
Existing Customer,61,M,1,Uneducated,Married,$40K - $60K,Blue,47,5,3,4,1438.3
Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,31,5,2,2,2417.0
Existing Customer,38,M,2,Unknown,Married,$80K - $120K,Blue,34,4,1,3,19259.0
Existing Customer,54,F,3,Unknown,Married,Less than $40K,Blue,50,6,2,2,3796.0
Existing Customer,40,M,5,Unknown,Unknown,$80K - $120K,Blue,22,6,1,4,4042.0
Existing Customer,47,M,5,College,Married,$120K +,Blue,34,3,1,2,17603.0
Existing Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,46,6,1,4,2894.0
Existing Customer,37,M,5,Post-Graduate,Married,$80K - $120K,Blue,26,2,1,2,16730.0
Existing Customer,36,F,0,College,Single,Less than $40K,Blue,27,6,3,2,3282.0
Existing Customer,53,F,2,Uneducated,Married,Unknown,Blue,41,4,2,2,15815.0
Existing Customer,26,M,0,High School,Single,$60K - $80K,Blue,21,6,2,3,1672.0
Existing Customer,45,F,3,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,8121.0
Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue,26,4,1,4,3182.0
Existing Customer,60,M,0,Post-Graduate,Married,$60K - $80K,Blue,49,5,1,4,3182.0
Attrited Customer,30,M,1,Post-Graduate,Divorced,Less than $40K,Blue,36,6,2,4,5061.0
Existing Customer,39,M,4,High School,Married,$60K - $80K,Blue,28,5,3,3,6224.0
Existing Customer,33,F,0,Unknown,Single,Unknown,Blue,36,6,1,3,2735.0
Existing Customer,48,F,4,College,Married,Less than $40K,Blue,36,6,1,4,2464.0
Existing Customer,39,M,3,Graduate,Married,$60K - $80K,Blue,33,4,3,2,3477.0
Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,24,5,2,2,3242.0
Existing Customer,47,M,1,High School,Married,$120K +,Blue,41,3,1,4,27858.0
Existing Customer,26,M,0,Graduate,Single,Less than $40K,Blue,20,6,2,3,1438.3
Existing Customer,49,M,3,College,Single,$120K +,Blue,36,5,2,4,34516.0
Existing Customer,38,M,3,High School,Married,$80K - $120K,Blue,22,4,2,3,6361.0
Existing Customer,30,M,0,Graduate,Married,Less than $40K,Blue,21,6,6,2,2490.0
Existing Customer,53,M,3,High School,Married,$120K +,Blue,44,5,6,4,14057.0
Existing Customer,49,M,2,Unknown,Single,$60K - $80K,Blue,38,4,1,2,2461.0
Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,21,4,3,3,7766.0
Existing Customer,40,M,3,Uneducated,Single,$40K - $60K,Silver,33,4,1,3,21308.0
Existing Customer,30,M,0,High School,Married,$60K - $80K,Blue,36,5,2,4,4516.0
Existing Customer,42,F,3,College,Single,$40K - $60K,Blue,30,6,3,2,5424.0
Existing Customer,62,F,0,Graduate,Married,Less than $40K,Blue,36,3,2,2,1764.0
Attrited Customer,50,F,1,Post-Graduate,Single,$40K - $60K,Blue,46,1,3,3,1493.0
Existing Customer,56,M,3,College,Married,$120K +,Blue,43,6,2,2,17539.0
Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Silver,36,6,2,3,34516.0
Existing Customer,35,F,3,Uneducated,Married,Less than $40K,Blue,25,4,1,2,2149.0
Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,44,3,4,4,6256.0
Existing Customer,33,F,2,High School,Single,Unknown,Blue,25,5,1,4,11922.0
Attrited Customer,43,F,3,Graduate,Single,Less than $40K,Blue,38,5,2,4,4075.0
Existing Customer,53,M,3,Graduate,Married,$80K - $120K,Blue,36,5,1,4,7290.0
Existing Customer,50,M,2,College,Single,$60K - $80K,Blue,36,5,3,2,5965.0
Existing Customer,30,M,0,High School,Married,$120K +,Blue,13,3,1,4,9007.0
